go_id	go_term	cluster_id	UMAP_1	UMAP_2	gene_symbol	species	rat_symbol	tox_evidence	tox_papers	tox_organs
GO:0035137	hindlimb morphogenesis	39	4.695879	4.391985	Sall1	rat	Sall1			
GO:0035137	hindlimb morphogenesis	39	4.695879	4.391985	Sall3	rat	Sall3			
GO:0035137	hindlimb morphogenesis	39	4.695879	4.391985	TFAP2B	rat | human	Tfap2b			
GO:0035137	hindlimb morphogenesis	39	4.695879	4.391985	Twist1	rat	Twist1			
GO:0035137	hindlimb morphogenesis	39	4.695879	4.391985	Zbtb16	rat	Zbtb16			
GO:0035148	tube formation	-1	5.086704	4.821406	Abcg2	rat	Abcg2			
GO:0035148	tube formation	-1	5.086704	4.821406	ATOH8	rat | human	Atoh8			
GO:0035148	tube formation	-1	5.086704	4.821406	Bcl2l11	rat	Bcl2l11			
GO:0035148	tube formation	-1	5.086704	4.821406	DAB2IP	rat | human	Dab2ip			
GO:0035148	tube formation	-1	5.086704	4.821406	ITGB1BP1	rat | human	Itgb1bp1			
GO:0035148	tube formation	-1	5.086704	4.821406	NOTCH1	rat | human	Notch1			
GO:0035148	tube formation	-1	5.086704	4.821406	SDCCAG8	rat | human	Sdccag8			
GO:0035148	tube formation	-1	5.086704	4.821406	VEGFA	rat | human	Vegfa	consensus	3	kidney | liver
GO:0035148	tube formation	-1	5.086704	4.821406	YWHAZ	rat | human	Ywhaz			
GO:0035150	regulation of tube size	-1	4.498417	4.083982	Wnt9b	rat	Wnt9b			
GO:0035176	social behavior	33	4.935520	3.736904	Ankrd11	rat	Ankrd11			
GO:0035176	social behavior	33	4.935520	3.736904	Atp1a3	rat	Atp1a3			
GO:0035176	social behavior	33	4.935520	3.736904	ATXN1	rat | human	Atxn1			
GO:0035176	social behavior	33	4.935520	3.736904	ATXN1L	rat | human	Atxn1l			
GO:0035176	social behavior	33	4.935520	3.736904	AVP	rat | human	Avp			
GO:0035176	social behavior	33	4.935520	3.736904	AVPR1A	rat | human	Avpr1a			
GO:0035176	social behavior	33	4.935520	3.736904	Bbs4	rat	Bbs4			
GO:0035176	social behavior	33	4.935520	3.736904	Brinp1	rat	Brinp1			
GO:0035176	social behavior	33	4.935520	3.736904	Brinp3	rat	Brinp3			
GO:0035176	social behavior	33	4.935520	3.736904	Caps2	rat	Caps2			
GO:0035176	social behavior	33	4.935520	3.736904	Ccdc28b	rat	Ccdc28b			
GO:0035176	social behavior	33	4.935520	3.736904	Chd8	rat	Chd8			
GO:0035176	social behavior	33	4.935520	3.736904	CHRNB2	rat | human	Chrnb2			
GO:0035176	social behavior	33	4.935520	3.736904	CIC	rat | human	Cic			
GO:0035176	social behavior	33	4.935520	3.736904	Cln8	rat	Cln8			
GO:0035176	social behavior	33	4.935520	3.736904	CNTNAP2	rat | human	Cntnap2			
GO:0035176	social behavior	33	4.935520	3.736904	Cntnap3	rat	Cntnap3			
GO:0035176	social behavior	33	4.935520	3.736904	CX3CR1	rat | human	Cx3cr1			
GO:0035176	social behavior	33	4.935520	3.736904	Dbh	rat	Dbh			
GO:0035176	social behavior	33	4.935520	3.736904	DLG4	rat | human	Dlg4			
GO:0035176	social behavior	33	4.935520	3.736904	Drd1	rat	Drd1			
GO:0035176	social behavior	33	4.935520	3.736904	DRD3	human				
GO:0035176	social behavior	33	4.935520	3.736904	DRD4	human		single	1	intestine
GO:0035176	social behavior	33	4.935520	3.736904	Dscam	rat	Dscam			
GO:0035176	social behavior	33	4.935520	3.736904	Dvl1	rat	Dvl1			
GO:0035176	social behavior	33	4.935520	3.736904	Efr3b	rat	Efr3b			
GO:0035176	social behavior	33	4.935520	3.736904	EIF4EBP2	rat | human	Eif4ebp2			
GO:0035176	social behavior	33	4.935520	3.736904	EN1	rat | human	En1			
GO:0035176	social behavior	33	4.935520	3.736904	Ext1	rat	Ext1			
GO:0035176	social behavior	33	4.935520	3.736904	Fmr1	rat	Fmr1			
GO:0035176	social behavior	33	4.935520	3.736904	Gabrb3	rat	Gabrb3			
GO:0035176	social behavior	33	4.935520	3.736904	Gad1	rat	Gad1			
GO:0035176	social behavior	33	4.935520	3.736904	Garem2	rat	Garem2			
GO:0035176	social behavior	33	4.935520	3.736904	Gnb1l	rat	Gnb1l			
GO:0035176	social behavior	33	4.935520	3.736904	Gng8	rat	Gng8			
GO:0035176	social behavior	33	4.935520	3.736904	GRID1	rat | human	Grid1			
GO:0035176	social behavior	33	4.935520	3.736904	Grin1	rat	Grin1			
GO:0035176	social behavior	33	4.935520	3.736904	GRP	rat | human	Grp			
GO:0035176	social behavior	33	4.935520	3.736904	GRPR	rat | human	Grpr			
GO:0035176	social behavior	33	4.935520	3.736904	Htt	rat	Htt			
GO:0035176	social behavior	33	4.935520	3.736904	Il1b	rat	Il1b	consensus	5	brain | heart | kidney | liver | lung
GO:0035176	social behavior	33	4.935520	3.736904	Kalrn	rat	Kalrn			
GO:0035176	social behavior	33	4.935520	3.736904	KCNQ1	rat | human	Kcnq1			
GO:0035176	social behavior	33	4.935520	3.736904	Kcnq2	rat	Kcnq2			
GO:0035176	social behavior	33	4.935520	3.736904	MAPK8IP2	rat | human	Mapk8ip2			
GO:0035176	social behavior	33	4.935520	3.736904	Mecp2	rat	Mecp2			
GO:0035176	social behavior	33	4.935520	3.736904	MKKS	rat | human	Mkks			
GO:0035176	social behavior	33	4.935520	3.736904	Mtor	rat	Mtor			
GO:0035176	social behavior	33	4.935520	3.736904	Negr1	rat	Negr1			
GO:0035176	social behavior	33	4.935520	3.736904	Nfix	rat	Nfix			
GO:0035176	social behavior	33	4.935520	3.736904	NLGN2	rat | human	Nlgn2			
GO:0035176	social behavior	33	4.935520	3.736904	NLGN3	rat | human	Nlgn3			
GO:0035176	social behavior	33	4.935520	3.736904	NLGN4X	human				
GO:0035176	social behavior	33	4.935520	3.736904	NLGN4Y	human				
GO:0035176	social behavior	33	4.935520	3.736904	NPAS4	rat | human	Npas4			
GO:0035176	social behavior	33	4.935520	3.736904	Nr2e1	rat	Nr2e1			
GO:0035176	social behavior	33	4.935520	3.736904	NRXN1	rat | human	Nrxn1			
GO:0035176	social behavior	33	4.935520	3.736904	NRXN2	rat | human	Nrxn2			
GO:0035176	social behavior	33	4.935520	3.736904	NRXN3	rat | human	Nrxn3			
GO:0035176	social behavior	33	4.935520	3.736904	Oprm1	rat	Oprm1			
GO:0035176	social behavior	33	4.935520	3.736904	OXT	rat | human	Oxt			
GO:0035176	social behavior	33	4.935520	3.736904	Oxtr	rat	Oxtr			
GO:0035176	social behavior	33	4.935520	3.736904	Pcm1	rat	Pcm1			
GO:0035176	social behavior	33	4.935520	3.736904	Pianp	rat	Pianp			
GO:0035176	social behavior	33	4.935520	3.736904	Pnmt	rat	Pnmt			
GO:0035176	social behavior	33	4.935520	3.736904	PTCHD1	rat | human	Ptchd1			
GO:0035176	social behavior	33	4.935520	3.736904	PTEN	rat | human	Pten			
GO:0035176	social behavior	33	4.935520	3.736904	Reln	rat	Reln			
GO:0035176	social behavior	33	4.935520	3.736904	RPTOR	rat | human	Rptor	single	1	heart
GO:0035176	social behavior	33	4.935520	3.736904	SEPTIN5	rat | human	Septin5			
GO:0035176	social behavior	33	4.935520	3.736904	SHANK1	rat | human	Shank1			
GO:0035176	social behavior	33	4.935520	3.736904	SHANK2	rat | human	Shank2			
GO:0035176	social behavior	33	4.935520	3.736904	SHANK3	rat | human	Shank3			
GO:0035176	social behavior	33	4.935520	3.736904	TBX1	rat | human	Tbx1			
GO:0035176	social behavior	33	4.935520	3.736904	Th	rat	Th			
GO:0035176	social behavior	33	4.935520	3.736904	TREM2	rat | human	Trem2			
GO:0035176	social behavior	33	4.935520	3.736904	Tsc2	rat	Tsc2			
GO:0035176	social behavior	33	4.935520	3.736904	UCN	rat | human	Ucn			
GO:0035176	social behavior	33	4.935520	3.736904	Ulk4	rat	Ulk4			
GO:0035176	social behavior	33	4.935520	3.736904	Vps13a	rat	Vps13a			
GO:0035176	social behavior	33	4.935520	3.736904	Vps13b	rat	Vps13b			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	AGO1	rat | human	Ago1			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	AGO2	rat | human	Ago2			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	AGO3	rat | human	Ago3			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	AGO4	rat | human	Ago4			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	CELF1	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	Dicer1	rat	Dicer1			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	HELZ	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	HELZ2	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	MOV10	rat | human	Mov10			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	MOV10L1	rat | human	Mov10l1			
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	NCBP1	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	NCBP2	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	NCBP3	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	TSN	human				
GO:0035194	regulatory ncRNA-mediated post-transcriptional gene silencing	18	3.270622	2.487975	TSNAX	human				
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	AJUBA	rat | human	Ajuba			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	CNOT1	rat | human	Cnot1			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	DHX9	rat | human	Dhx9			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	EIF6	rat | human	Eif6			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	Fmr1	rat	Fmr1			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	LIMD1	rat | human	Limd1			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	MOV10	rat | human	Mov10			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	NCBP1	human				
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	NCBP2	human				
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	TNRC6A	rat | human	Tnrc6a			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	TNRC6B	rat | human	Tnrc6b			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	TNRC6C	rat | human	Tnrc6c			
GO:0035195	miRNA-mediated gene silencing	18	3.256576	2.478893	WTIP	rat | human	Wtip			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Bmp7	rat	Bmp7			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Foxa1	rat	Foxa1			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Gata4	rat	Gata4			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Gata6	rat	Gata6			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Gbx2	rat	Gbx2			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Lgr4	rat	Lgr4			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Mmp14	rat	Mmp14			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Pdpn	rat	Pdpn			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Pgf	rat	Pgf			
GO:0035239	tube morphogenesis	39	4.642081	4.534674	Wnt4	rat	Wnt4			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Abtb3	rat	Abtb3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	ADORA2A	rat | human	Adora2a			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Adrb2	rat	Adrb2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Als2	rat	Als2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Aph1b	rat	Aph1b			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Cacna1a	rat	Cacna1a			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Cacnb4	rat	Cacnb4			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Cdh8	rat	Cdh8			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Cdk5	rat	Cdk5			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Clcn3	rat	Clcn3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Clstn3	rat	Clstn3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	CNIH2	rat | human	Cnih2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	CNIH3	rat | human	Cnih3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Dscam	rat	Dscam			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Ext1	rat	Ext1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIA1	rat | human	Gria1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIA2	rat | human	Gria2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIA3	rat | human	Gria3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIA4	rat | human	Gria4			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRID1	rat | human	Grid1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRID2	rat | human	Grid2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIK1	rat | human	Grik1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIK2	rat | human	Grik2			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIK3	rat | human	Grik3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIK4	rat | human	Grik4			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIK5	rat | human	Grik5			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Grin1	rat	Grin1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN2A	rat | human	Grin2a			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN2B	rat | human	Grin2b			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN2C	rat | human	Grin2c			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN2D	rat | human	Grin2d			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN3A	rat | human	Grin3a			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	GRIN3B	rat | human	Grin3b			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Grm4	rat	Grm4			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Grm8	rat	Grm8			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	NAPA	rat | human	Napa			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	NAPB	rat | human	Napb			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	NR3C1	rat | human	Nr3c1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	P2RX1	rat | human	P2rx1			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Plat	rat	Plat			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Prkn	rat	Prkn			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Shc3	rat	Shc3			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	SLC17A6	rat | human	Slc17a6			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	SLC17A7	rat | human	Slc17a7			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	SLC17A8	rat | human	Slc17a8			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	SLC1A4	human				
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	UNC13A	rat | human	Unc13a			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	UNC13B	rat | human	Unc13b			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	UNC13C	rat | human	Unc13c			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	VPS54	rat | human	Vps54			
GO:0035249	synaptic transmission, glutamatergic	-1	4.379143	7.382865	Zzef1	rat	Zzef1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Aaas	rat	Aaas			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Abcc1	rat	Abcc1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Abl2	rat	Abl2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Adarb1	rat	Adarb1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Add1	rat	Add1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Alkal1	rat	Alkal1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Alkal2	rat	Alkal2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ankrd11	rat	Ankrd11			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Apba1	rat	Apba1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Apba2	rat	Apba2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ar	rat	Ar			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Arid5b	rat	Arid5b			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Atf5	rat	Atf5			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Atm	rat	Atm			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Atn1	rat	Atn1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Atp1a3	rat	Atp1a3			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Atrx	rat	Atrx			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Brca2	rat	Brca2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Brinp2	rat	Brinp2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Brinp3	rat	Brinp3			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ccm2	rat	Ccm2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Cdkn1c	rat	Cdkn1c			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Cela1	rat	Cela1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Clic4	rat	Clic4			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Cntnap2	rat	Cntnap2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Coa5	rat	Coa5			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	COL3A1	rat | human	Col3a1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Comp	rat	Comp			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Comt	rat	Comt			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Cox10	rat	Cox10			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ctc1	rat	Ctc1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Dhcr7	rat	Dhcr7			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Dicer1	rat	Dicer1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Dlk1	rat	Dlk1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Dmd	rat	Dmd			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Dnaaf3	rat	Dnaaf3			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Duox2	rat	Duox2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	En1	rat	En1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Enpp1	rat	Enpp1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	EP300	rat | human	Ep300	single	1	liver
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ercc1	rat	Ercc1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ercc2	rat	Ercc2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ercc5	rat	Ercc5			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ercc6	rat	Ercc6			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Etnk2	rat	Etnk2			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Ext1	rat	Ext1			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Fabp1	rat	Fabp1	single	1	liver
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Fkbp8	rat	Fkbp8			
GO:0035264	multicellular organism growth	-1	4.430730	4.412254	Flvcr1	rat	Flvcr1			
